user_id,gender,age,id,income
4242,Female,25.22479610946586,ac088277f87f4d3c992457dba9e53adf,51000.0
4243,Female,47.0,7be5dd52d7d540429299a9ee454774e7,71000.0
4244,Female,26.0,7f4fc4cfd74a404a93b1a411cb906067,67000.0
4245,Female,71.0,6ccf170a9dc044b7947456417852bc43,51000.0
4246,Male,38.0,1042af9d04334a29beb957a03a850b9e,64000.0
4247,Female,22.0,328327009f0a4bea89599727905a2d54,43000.0
4248,Male,70.0,5f2122ef940944e79f5461db0c65f949,118000.0
4249,Male,68.0,4eeb7adcea7c4be7802014985754090c,106000.0
4250,Female,31.0,6a23779165724b11b1d95ac4a6a94989,65000.0
4251,Male,54.0,ada85994982146b88478062931d485d2,116000.0
4252,Male,41.0,9c1c85ddf82448e58ef49e6dcd0e59a6,33000.0
4253,Female,24.0,4b56c0a9cb964885b665c0881e0fc45b,40000.0
4254,Male,71.0,e27fcf7e56de44079514d0d25c1b27f5,82000.0
4255,Female,48.0,a9a42f9974e24e0396f87c62881e5369,70000.0
4256,Male,22.326842814520802,20cd258497c24a47b2345af5811b2af0,97000.0
4257,Female,73.0,e6df159b1d1c4cdd8c4a5db18b88eedd,59000.0
4258,Male,29.0,2dd53b01b13044e59a9a44577a86ded9,68000.0
4259,Male,29.051801067132093,2f6d96b10004494c95e433373c28134c,92000.0
4260,Male,27.0,122a741031304528b505e950ad3ad748,58000.0
4261,Female,40.0,abc440bf04f4476d943077f226cbedf7,89000.0
4262,Male,46.0,a6b4c79f7d2d45cb84cbf494409b2f8f,51000.0
4263,Female,64.0,ce0d0f8ee78448568754d6f9d8c90b1f,68000.0
4264,Female,34.0,f28b37ab06934bd28169ef920ad5190c,37000.0
4265,Female,49.0,9b70ea1d005240ebab90c20a23d74149,73000.0
4266,Female,69.0,dcbfaa28be964747816df91af895f69d,106000.0
4267,Female,22.20826031819611,729c1f00743e418891985f43cdfc8cf5,33000.0
4268,Female,57.0,a6df48f31065401f82e599b6aaafccd7,98000.0
4269,Female,34.0,9a9a6f44405f49fdb0c3fa45109767d5,31000.0
4271,Male,52.0,82a45f1e6e5a47a69378f42943ad3c12,34000.0
4272,Male,64.0,9425507b622b4494b2f72f195a79c5f9,86000.0
4273,Female,43.0,0ebc3c4c39234ab6a2701fe2525705a9,41000.0
4274,Female,68.0,65d4a94bef0841cc9b02753119742ccc,59000.0
4275,Male,64.0,762384c7198a4af8b1773400d8ec0335,94000.0
4277,Female,29.158081698589985,b12e8e0f14ae4ad0b576f7c016e7e89b,98000.0
4278,Male,42.0,3c73cc2b1d7a4d32841995ccc27886d5,65000.0
4279,Female,51.0,bbc52c2e02c44339ad574f4cd7c201fa,66000.0
4280,Male,19.0,1845024a271d49b586a9041c19602472,61000.0
4281,Female,34.0,5c6c1b8f33b5457893a00b94f5895afb,31000.0
4282,Female,30.0,a349c2f0f90c430aae70eeed8937c2fa,31000.0
4284,Female,62.0,9fa090f47ea946b7a715b8a7ff1eaa97,72000.0
4285,Male,58.0,e88c17e2c42d432cb8fdb808c85920a2,100000.0
4286,Female,24.0,b9ad4c8fa6df4f35b816fabbe623d2ae,35000.0
4287,Male,70.0,db74513485504a02ae8bc01be71e7ae6,89000.0
4288,Female,55.0,86b493a2b7554a11aedf51eca0c6b033,72000.0
4289,Female,71.0,19bb40e11c9e42079bce038db361cf2b,44000.0
4290,Male,65.0,88c7a3b182be47a29cd928be5ffd1fe8,84000.0
4291,Female,26.0,baee2ca26186423196e80dffaa4e13f5,33000.0
4292,Female,72.0,b1b28e36ca0d4c849f7a9204a9a78eff,34000.0
4293,Male,27.675755295780036,7085f1da461144378c92631a65c93eda,90000.0
4294,Female,58.0,c76409fa00c74284bd50255c3b50d82f,80000.0
4295,Female,21.0,df0c23fc24d14df09610544729f2aed2,41000.0
4296,Female,65.0,0d9a55f4493544deaf6b1dbc007373b8,117000.0
4298,Female,25.0,54570dbe1e5a43ec8036fff68d1a1a10,39000.0
4299,Female,26.0,5c9f1db7c52b47be8edf5144d7406bca,60000.0
4300,Male,58.0,ceb84b3f2d67491486ddd9c0295c382c,94000.0
4301,Male,51.0,8c53deaf7e8f4e8b88a8fc09dd9221f4,75000.0
4302,Male,69.0,552d9d2c23f34ce8bf2f352378b4ca46,71000.0
4303,Male,54.0,2459a2c15aa6485786c095a1d5b39d18,103000.0
4305,Female,42.0,894d8541362847b49306ac751ccf90e8,78000.0
4306,Male,62.0,393d784a3dcd4957a5c729fb3177e42a,41000.0
4307,Male,25.29195107900787,f476808876b047bbb7dcc7ef6e088713,64000.0
4308,Male,75.0,5444d82e1e524248931ecb326b8c5ff8,67000.0
4309,Female,26.0,f1a6b06e6d4e419daa4573bc6196474d,49000.0
4310,Female,73.0,81f457a1eccb48fe971c3255279fa395,72000.0
4311,Female,33.0,bcb8164ebbfc478e8c266e85554b9a90,72000.0
4312,Female,28.0,d20b60b322fc464f8bf26593330880c5,37000.0
4314,Female,57.0,7a8c5a6d09564c919ea5f770287dc3a5,46000.0
4315,Female,54.0,fe165534ac61475f90835daf595a0899,65000.0
4316,Male,50.0,05a4da5c46034e42abb4495507d293bd,102000.0
4317,Female,67.0,04c66db4925042a5bb103fec87225370,99000.0
4318,Male,60.0,ace621b2662948659a804215d5574de2,83000.0
4319,Female,66.0,69e6c4ed12ca4b6194317ece94122792,42000.0
4321,Female,70.0,a59bfb59c77d4d319769bf0ed8bed04d,74000.0
4323,Male,24.0,917dee13d24f45548be30b7bb32ba50d,68000.0
4326,Female,60.0,fbf462221c894f59b9cc5f474d55de99,79000.0
4327,Female,46.0,3874c70761894a869f17aadaaf97f014,79000.0
4328,Male,25.0,6de6f7e081af455886287068f1b40419,67000.0
4329,Male,59.0,ea1564ae2fe34244b13f1dd5903b6af4,76000.0
4330,Male,56.0,195e944f93a345639e7ad4ffe9ad8a1c,38000.0
4331,Female,25.0,400ec2d34163424787f1c23e14822e73,60000.0
4333,Male,53.0,bdd90dd8f4e145d5a0dd992524c2c13e,65000.0
4334,Male,39.0,5cca371ebf3a4f3aa349e6736d3bc096,96000.0
4335,Female,64.0,f1235afae5134cd0bc1b7f897faf146d,70000.0
4336,Female,47.0,f713a6084a614a689eed59cd999e751f,45000.0
4337,Female,35.0,dc8ec6bd92fd4a519b1a4dbd645e7c8c,61000.0
4338,Female,40.0,06ccdaa9fbaa4c21b4321c83bcd2a000,51000.0
4339,Female,23.092386688315244,d0c81b8228754cc1abcf010c212d308e,73000.0
4340,Female,18.0,49fc32bb19f24c608a04b573d183bf0d,56000.0
4341,Male,66.0,8cccede34fa14895bf5d7e4ec7d6095b,73000.0
4342,Male,68.0,92ef36388eb949938fd0cc8155ed300a,82000.0
4343,Female,50.0,cb1e075f874b488a81995ea4dc3e12fe,56000.0
4344,Male,21.921420822088585,d55b20f1e6904f8d86e8fa95aff286e6,45000.0
4345,Female,66.0,d0fd792593d641caa5ff86ca26985604,70000.0
4346,Female,55.0,d41e89f8d3ab4260ae3773e64f473d7a,56000.0
4347,Female,64.0,0222d267445f4f078bc325224e471766,43000.0
4348,Female,23.097929609462895,2d2be61916c34745b4aef0818345a780,97000.0
4349,Male,24.69897777870886,ea3ec5b660dd404199cdfc82a5d04295,48000.0
4350,Female,64.0,fa68a4bae5c14ae7951a3a9d5b2f3e20,36000.0
4352,Male,23.0,e3f4b96fff8b495f9cfc881e5b9dd74f,70000.0
4353,Female,24.0,f293aff29389401ba92ea7fe2a62b0bc,39000.0
4354,Female,58.0,533a4239021f415b8870ca91f0fadc5c,109000.0
4356,Male,27.0,079a60e8e7694ffb8d9a4ddf45e85897,66000.0
4357,Female,76.0,6597e5ab63754726b83ba2032f008d26,92000.0
4358,Male,60.0,1a907d3e0ceb4edaa490f896d14f25d6,100000.0
4359,Female,64.0,9d761dd3dffa40b584ea9e0030d7083e,68000.0
4360,Female,40.0,7e57c2338dce4bcf801316ecc2bcde36,51000.0
4362,Female,25.0,bc0c2b81cb8d4d43bf07aaa7c0ffa915,34000.0
4363,Female,74.0,aa7b82d8ecfe4183b0db4ae60f4add8e,57000.0
4364,Male,56.0,f57a5103c7ce4790ba047ffbe9e0806f,59000.0
4365,Female,58.0,fa08f4ff03be446b8102637d534a855e,39000.0
4366,Female,76.0,73f25ac9f11a4a95b37e247fe7a5f553,52000.0
4367,Female,46.0,530cc2d0fec84812acccc4214cd87fef,68000.0
4368,Male,25.0,68d2e48c14c948a3ad6f852d4459bcad,36000.0
4369,Female,64.0,a147578205db4be7a99b6280c1fd9418,62000.0
4370,Female,20.0,714074e087534d908f4ca450f4efa52a,37000.0
4371,Female,58.0,1dd9b77fc6f44e0fb4e8b44487848510,57000.0
4372,Female,60.0,4fdfb0cfb2164596ac8df0661a13330a,40000.0
4373,Male,49.0,0978745a7e524deeabd326d6e5a13d0c,77000.0
4374,Female,62.0,6d649a9004cc46baa932e87a84dab6f6,42000.0
4375,Male,39.0,acc542a6f04a4950a5aa9121063d5b1f,31000.0
4376,Female,51.0,39f0ce98d4ba48e98737b8fa051c5b97,54000.0
4377,Male,75.0,682e67b90c0d42a1bf05b01c9f676be4,34000.0
4379,Female,69.0,ab63448d1c99418cb982cfad6ba151d9,57000.0
4380,Female,41.0,f56aa449c91d4bf587d9268a5d04aa47,53000.0
4381,Male,52.0,8bde85edb35d4fa89c69631204b3da1d,67000.0
4382,Male,53.0,227f56602add4665a5c3633f08a08656,105000.0
4383,Female,31.0,8242c1a47ab04f29b1bcac3a3722d568,45000.0
4384,Male,58.0,00d6dc87be4146ceb47fcd4baaaf6477,115000.0
4385,Female,24.0,dd2676580c2f4926bc566967dc02019b,32000.0
4386,Male,48.0,db23badcb0e64c0eb193721a727a446f,85000.0
4388,Female,52.0,b9c53d6ca63c4e638567827345f412c9,37000.0
4389,Female,37.0,9535686d9d8c419583978b41f993151d,48000.0
4390,Male,36.0,71d13b84b3994184a122978fc5857b08,31000.0
4391,Female,67.0,60b53f17b08d4e8b98421694746ab524,106000.0
4392,Male,53.0,98e2c9e8ee564e5caa384f0829fbcac8,67000.0
4393,Male,21.812841850141734,57accabdb8df429d983a7ac0ddd50892,85000.0
4394,Male,50.0,39b819c47d2e4b11b42140eb962b03b5,115000.0
4395,Male,58.0,d2c4538caa7a482e82d3a429deea0beb,100000.0
4396,Female,66.0,98aeea48f03b4f9c86d90c6a81fb2672,53000.0
4398,Male,32.0,0d837358d66749459ddafd22b85f722f,51000.0
4399,Male,24.0,48740c646d234e87bd31148087c0eeec,45000.0
4400,Male,68.0,cceb6bbb6211413c99ac07dc5519fb3b,71000.0
4401,Female,65.0,8206aac80c904134b094de0d55b6f37e,74000.0
4402,Female,56.0,933cde0823514ddcbf9b4b3ef68ad270,106000.0
4403,Female,76.0,df83b0bc22c640bb9e427b001c50b618,49000.0
4404,Female,68.0,1174368d584d4d019b50eae0719b46d1,52000.0
4405,Female,21.6521328184143,09367ecb1ea4474b8810b7ece379e60c,52000.0
4406,Female,47.0,459b23e2c3614672af6ae4c6132ec402,57000.0
4407,Female,53.0,790b4a1a2c104f9ebbb17375640a6e4f,53000.0
4408,Female,29.0,66fcab7f93714bb88603096b1fdd72b1,45000.0
4409,Male,66.0,3a606d52b1c74929a0670c935b317ce0,72000.0
4410,Male,27.079479036574728,9dcfbbcd176a4e06ae89108847b758af,115000.0
4411,Male,38.0,9e109816ddc84a6aa93fa1793c3291e1,61000.0
4412,Female,76.0,d6892242c9ff49fa85d76532f04a84ab,36000.0
4413,Female,61.0,9279212124864aa8bcb6c5a5d3b70a60,53000.0
4414,Female,21.869179436419124,b7fd24c0df4b4f979fb3444c8de85773,64000.0
4415,Female,49.0,f7fca0d04d8d4416ae5c21510247d106,107000.0
4416,Female,51.0,485b31a94d774513a2ef39daeb405cb2,60000.0
4417,Female,32.0,b7304b8578f64de99172fa5a49327739,50000.0
4418,Female,61.0,9f9aedfb14614efeb837506465b293c0,106000.0
4421,Female,49.0,50db32c4a95345ab93b8b5119f819970,44000.0
4422,Male,29.526064321200625,b657f02caf074ff7a3b9b8b1e0f585be,38000.0
4423,Female,58.0,4554899ee8d84cda8d45c64858e287d7,87000.0
4424,Male,56.0,428111c5138a4a4c8131e5d2f258fa95,104000.0
4425,Female,51.0,4eb736ce28c64c09854653fc13f3fc23,55000.0
4426,Male,67.0,d89a3cfaa85947a19724915310cb6081,95000.0
4427,Male,52.0,7d76c5a597f7490e84f915a1f8984786,97000.0
4428,Male,29.271973081038936,84d9707ab6fe4f36a4b19a7a4a1c0cc8,92000.0
4429,Male,30.0,2d681721c6b44e99b8f9b2bde904e1a5,34000.0
4430,Female,46.0,412db1d3f66d4380882ae5b42e082b18,79000.0
4431,Male,51.0,fe466882b4d645e48789d7f726e052fe,77000.0
4433,Female,57.0,185ba3e9804549e7a095fb2635402bd7,42000.0
4435,Male,52.0,cdf6ae8754b745a9ac19c8c9bd0ed9b6,40000.0
4436,Male,72.0,7c7a0ab010024560945dd156099f3e28,92000.0
4437,Female,62.0,e36d2aaafff84cf88cb4d6e04c4adc5f,46000.0
4438,Female,62.0,71cc8181505c462181140e584b9d9dd7,89000.0
4440,Male,29.747169705614027,8fb9bc325baf46f0b7072be8498d6d9b,71000.0
4441,Male,51.0,8c5d23d8e19a4960ba3df3a5c87eeb20,57000.0
4442,Female,55.0,98eecc7236a44cd480c1ff1784d63839,69000.0
4443,Male,54.0,2d4d590ae66645c389c879f77f3e91b4,99000.0
4444,Male,64.0,a56e6aadf83447df9b621120fca51f24,99000.0
4445,Male,65.0,2a11c6a53ad84a60975313a3a0774287,43000.0
4446,Male,38.0,2be23fa758d245089009b7b0b726a4eb,38000.0
4447,Female,73.0,a159f8df69374de387f82fdeae9f27e8,52000.0
4448,Male,22.633221888634495,a24c2ccbffcb47d29491771856b1dcd3,31000.0
4449,Female,69.0,bcb740eb70ad4fadbd9af08a57a0ab92,53000.0
4450,Male,67.0,294d70ffce184eefaf78cda29870d280,68000.0
4451,Female,58.0,ac924b1097a348d3b101cab1218aa83b,110000.0
4452,Female,47.0,8a6e50368e144a38927b820256da1c34,53000.0
4453,Male,67.0,89b1040ec5854ce185fcb507ae1afc4c,80000.0
4454,Female,64.0,6a6eace355604449a77fc84db4561f38,56000.0
4455,Female,50.0,8b686e3e4eb74869b082d6f965412a23,83000.0
4456,Male,41.0,92d64832360549f48d6afb4f4613bc41,72000.0
4457,Female,43.0,aab351e60ea5439b8dc2876e6e1145c6,72000.0
4459,Female,48.0,38a9ec4b59a549b786ae49c5af104c7f,32000.0
4460,Female,22.523286209180547,e9fb6ed2cecb4980ba98c86abc9c91e3,55000.0
4462,Female,74.0,b27f647d39414887a980080bedcf833b,69000.0
4463,Female,49.0,47959423adb741e1985fe1face3c27b4,70000.0
4464,Male,21.0,b49c9836c2c84ebbb3a007739527ffc2,42000.0
4465,Female,52.0,64c72566e51c4ccbb1847794e1c9765e,31000.0
4466,Female,37.0,e4564aa65a714a7ca782e41c23f20b0d,74000.0
4467,Male,55.0,b187ddd72fe54e25b4d734bbb5ee535c,83000.0
4468,Female,43.0,a4ecd1ebb16a4800bdbf57aaf0144078,93000.0
4471,Female,63.0,3db61fc5bd9c415bac6d1a9859707445,49000.0
4472,Male,30.0,991321fedc8e4c46abd2a17137af756d,75000.0
4473,Female,19.0,2e382077cdab4424875259228614b75c,71000.0
4474,Female,50.0,1cbc184a0c1e4bb2b42ef19f6bd0d031,88000.0
4475,Male,58.0,8446a78d4c3d41d6a5382bc5060a0819,109000.0
4476,Female,59.0,2f6af3c3d37d4d448fa08b28cb805aa0,68000.0
4477,Male,28.0,9774f8358c604beda7ba9c5db92b71f0,55000.0
4478,Female,36.0,f1889618c1d6407c855ac642b08b635a,67000.0
4479,Female,20.174388409071838,e7ab100143504ef6b87d4cf0f04e3ffb,44000.0
4481,Male,52.0,61c9306f27f9423d9630b95cf66c266d,65000.0
4482,Female,24.479467059587,4d8877931b854bbb90e6103840b2a16f,48000.0
4485,Female,42.0,2c330787e6bc44d99d9c4465b070e246,38000.0
4486,Male,21.250583737889023,cea0771d55a14430a3cd9f87a5c9cf33,70000.0
4487,Female,45.0,aa3bb8521e3e4c73a1970262f534b833,85000.0
4488,Female,60.0,10b65a9ff6c24c45b07de5d3bdcd8e33,34000.0
4489,Female,58.0,d09aab79a0b04f95b7b673f3a3b16f2b,40000.0
4490,Male,69.0,57f4db3b5b2a46b8b06db07840a02fb5,48000.0
4491,Male,59.0,02efe413dd194069ab58abde38ab5e02,97000.0
4492,Male,49.0,82dba81cc2c04623bb1cf3c0b1fe8e17,89000.0
4494,Male,67.0,14eeeab1e08f47fc96b290ba90d9a46f,77000.0
4495,Female,29.22275343983558,4d994848a31f4ef1b9017c794b5a743a,66000.0
4497,Male,39.0,1c90aacc726a4c6b8f8481465af0108e,50000.0
4498,Male,56.0,708ffad259b64663b7eb45c39da72bcb,52000.0
4499,Male,28.846667841609058,4f47639209234af293ca702bf4eaaac3,62000.0
4500,Female,57.0,cd4fa4f3a829491aa189480ad2d06940,98000.0
4501,Male,52.0,a0a4d8b5f2cc438b86a67d9639123b54,46000.0
4502,Female,50.0,3b4d2c0594a04f13b7b0eca54cb3435a,56000.0
4503,Male,68.0,14b3fa95de4f404a8c46709ef16ec58f,61000.0
4504,Female,29.44337543550825,a0830fd4ac5240f8a4e8576008b0ebb3,50000.0
4505,Male,20.380521204460454,502fe9a3e84b43c5a1d2109012dc2eed,101000.0
4506,Male,37.0,464fcd7b30524d6d9e94c6cabcd106e1,93000.0
4508,Female,65.0,4909ec987247437ebf6dca3e34704b8b,99000.0
4509,Male,26.0,d53d607837ca4f86bc3c3fced23b35a9,41000.0
4510,Female,42.0,c02268ddb6ef49ac97433268234ad78b,44000.0
4511,Female,71.0,2a1f35a3e38b4b5a83aef753f2653263,65000.0
4512,Female,57.0,728036f087b945e9add781c1bfb8d885,70000.0
4514,Male,73.0,65be73a0dfed45dc98fac81e0e6f2d71,71000.0
4515,Female,70.0,0246e7cc7a3d4a98a940cb13776b5b55,65000.0
4516,Female,65.0,7c17d1868a3b47fe9326f601a544a59e,86000.0
4517,Male,57.0,c75fbe55b5f4418c8b2a1b9b9d0d06c2,74000.0
4518,Female,77.0,a50f496253874130a441e7292a63a4a5,94000.0
4519,Female,48.0,6d8ee9fcbfb14508a2a7fe4f3f65ce61,42000.0
4520,Female,61.0,a1e7e694b7e848b89cbc9687dc38d793,65000.0
4521,Male,60.0,2b60cd285b1a4f488ead327963f4cbf8,59000.0
4522,Female,57.0,a5360772ba38441692f0d7cbc1d643b6,88000.0
4524,Male,66.0,4c64918bc4de493a8c995fb47e7ec4c0,70000.0
4525,Male,66.0,246094ce7b5f4bfab1e3e91a9127ec3b,74000.0
4526,Male,56.0,1bde4b674a1a442cbe6af847c9d6f2cc,82000.0
4527,Female,23.331586510741243,c55e86a49b604577824d00be9739c62f,64000.0
4529,Male,52.0,801ce107d1d44aafa77237b6fd338672,84000.0
4531,Female,19.0,77a9cdd365284c90bf828a2b86e9ba95,46000.0
4532,Female,58.0,da609095dc2749919733620125b79a43,115000.0
4533,Female,41.0,69f965c1424d4b479a66639ea4e92285,68000.0
4534,Male,64.0,f7ff56f770734474af6f7da423f764da,76000.0
4535,Female,51.0,b45b854569d64beabea05969c901cd8b,65000.0
4536,Male,26.640033877886932,e923430fec954402b739fec4f21d8f8b,82000.0
4537,Male,29.82981626118998,19d4ada4982f455eae1915f01e7b0577,56000.0
4538,Male,67.0,4ced743325e347cd888c4244620043bc,99000.0
4539,Male,74.0,802a2012e6d74aba86a98c0322d20b19,102000.0
4540,Female,74.0,f92fd305868d4c06a64c0eaa38a4b498,80000.0
4541,Male,66.0,767cbf2cf50f462782d60d411f6c4e4c,78000.0
4542,Male,76.0,37187b0b31654a66a5b657832dfea94f,82000.0
4543,Female,43.0,0a03ef333feb47db93bf30d6ef41b239,37000.0
4544,Female,70.0,fbb3b9c1faa3415cb04bde73f584f06a,83000.0
4545,Male,73.0,dbb778dbe0924f56a54aa714406bbcd9,99000.0
4546,Male,30.0,4eb999a6a45a4f3896e250e531ae90fb,31000.0
4547,Male,24.79953811602386,1aaf0bb7f4f34c828a75c62caf4140ce,60000.0
4548,Female,49.0,eb672eb1713b44938f324ee30b0c8ae6,73000.0
4549,Female,68.0,930305f046fa4f218d2539fb99baefb9,38000.0
4550,Male,28.0,4e8b65bc8e964b8f96750fb00de1e90c,66000.0
4551,Female,59.0,63ddf6b407714dc9bcaf6e386190d360,33000.0
4552,Male,58.0,0b0e7c84cee54feebc11f81bb2aa8fb9,117000.0
4553,Female,38.0,b390be062396490093121338df43f692,39000.0
4554,Female,52.0,ed053f6f972b45e79b8265a56a050829,72000.0
4555,Female,60.0,8d59a5826cc547f58079c94ac2c9ea50,81000.0
4556,Male,75.0,4c8c8baa36a04042b79fff64ef10f802,31000.0
4557,Female,39.0,d76ab184084748ada755ed34fb6c4831,98000.0
4558,Male,21.275340094266067,d95370555c8145d6a463b7d8a8adffee,41000.0
4559,Female,70.0,c36c95e9e3e64a48be96977a82f8a753,32000.0
4560,Male,43.0,680fc72906a1408abdb350adc8c35667,55000.0
4561,Female,65.0,a69b76934cb34e27ad10515fcf761705,88000.0
4562,Male,25.0,cf4ca217c4ab4a90bee7e110383d5d0b,64000.0
4563,Male,20.967283885337505,d51c04879a2e4dc4bc21046979b117bd,71000.0
4564,Male,20.0,76244aaaebc54b67b4d0e236a58c6ff3,35000.0
4565,Male,56.0,252940e2b1a94d668fc1673aa83632c0,42000.0
4566,Female,68.0,d7f5c33a856240ec8d1186edea08e0fe,79000.0
4567,Female,58.0,4ceaf68ebb40427c942bf6cc390e999e,102000.0
4568,Male,70.0,d2a62564694243998df45e80d7348f2f,99000.0
4569,Female,20.492708896883435,2150365f365b47d4ac6a667ea4c8fc72,69000.0
4570,Male,63.0,a487abb2cec6470d8bca05401c1c30e0,95000.0
4571,Female,23.0,85cea1156af244d58a343f7f808b144a,50000.0
4572,Female,47.0,4bdd34a262b24807a6f327967aa42ea6,53000.0
4573,Female,21.84867828406042,535966e0a95d45389d4b8e935723b046,53000.0
4574,Female,27.15806037687304,d4bb9af2f45d40938cbe8239260d39dc,85000.0
4576,Female,54.0,5815952104fd40bb84730a93a750cc82,87000.0
4577,Female,32.0,c8c7d3b6effd4f518878e42f7d5428a1,59000.0
4578,Female,24.843059829422142,fec10086d3c54d929bdd8215df31d9f3,92000.0
4579,Female,74.0,e5747aa5f9cd4079ba6d76cbd0b9363c,100000.0
4580,Female,48.0,7bf9c60b5ed84997869b1cd220de1149,68000.0
4581,Female,55.0,24bc961aac694468975e6c3cb4d49755,64000.0
4582,Female,41.0,2172dc3aa5ca4e68819ed402a2f91a9e,30000.0
4583,Female,62.0,cc58250fc7404ff4859ba83701ed4a65,57000.0
4585,Female,70.0,5a16683f3bf14ea9aa0b79b0cf8cbf40,31000.0
4586,Female,26.0,3d49100a7a3840dea1226cffe0bec553,68000.0
4588,Male,52.0,2e5b38e0d2054a01a7b08d21cf6d39ad,73000.0
4589,Male,42.0,7eb248dd7ac546a4931a3e0ad67d0286,61000.0
4591,Male,44.0,a2e8109f29994fe7b50bac2a04c7059e,74000.0
4592,Male,23.440336333951862,f56f4b62551b4ab982edb7c959255a82,35000.0
4594,Female,29.78592285879808,8aaa90b4d04143cf9e4b482f31e648bc,50000.0
4595,Female,23.00082467775593,a216df544a944c2f9796f44e20d0de78,93000.0
4596,Male,62.0,d29bf27a8925447e9e11e6c02912963a,83000.0
4597,Male,44.0,67293ef49e0941b3a9a23ee5de634052,41000.0
4598,Female,42.0,a10fcf3dacaf4bedacc1626f26c15311,58000.0
4599,Female,59.0,d5401ed982f94e08a214dd4b66200601,78000.0
4600,Female,27.0,7a4f2c4d9ddd4279a83ad86b4b5a81f2,40000.0
4601,Male,73.0,84163a1b1490474e9bab09607df67c9c,65000.0
4602,Female,24.972658526673534,033d0a511a5c452ea2be37a23f8c6dcb,78000.0
4603,Male,55.0,004b041fbfe44859945daa2c7f79ee64,74000.0
4604,Female,73.0,5f4e00dd55a64825b3e377336fbf71db,61000.0
4605,Female,72.0,00b18b535d6d4f779dea4dc9ac451478,102000.0
4606,Male,36.0,e008262ad24e46af98a928342e303c3e,54000.0
4607,Male,62.0,b1849c40e7b34593ae30b79f0744c84a,47000.0
4608,Female,43.0,e1e93ffe40fa456eba9a5d19be35ada5,44000.0
4609,Female,37.0,92865486ac7a4e8c9311568f97426db5,69000.0
4610,Female,58.0,475733bc4d89458691ca25a4348e6934,31000.0
4611,Female,38.0,1e2259a131074464851efe535dd17634,32000.0
4612,Male,75.0,8b5580e6781646439a91b7865da79899,52000.0
4613,Female,63.0,d15f3f2fe6cd4f20a5da77f250cbe04b,119000.0
4614,Male,49.0,555be575c91041cbaa47eb24744cc724,108000.0
4616,Female,62.0,f3587067269d4cc59b0e122404c00463,51000.0
4617,Female,50.0,98176429017542b6a95652cd6cadae28,74000.0
4618,Female,73.0,8a1b1c081de1473b8b0712b093fee49f,78000.0
4619,Female,54.0,11b7e48f97cc4237a996e3ca88bc447d,96000.0
4620,Male,26.0,540b03515bf14d0ca0dba46eb780ad45,74000.0
4621,Female,53.0,1ac83a504e56462f9b574e9b845a32e0,39000.0
4622,Male,41.0,906a503983444d939dbb4c97e34ba9d2,90000.0
4624,Female,69.0,34bdd53626264062ad7789ca342122a1,103000.0
4625,Female,60.0,15ba5144af0048679ec28a1f13848adb,72000.0
4626,Female,25.0,ba6af8ec6434444190775b4f4d2bc63d,49000.0
4627,Female,66.0,6656fa4416e241c69a4610d6e464d916,80000.0
4628,Female,49.0,7778fe787e7240cd8684ca67ca72eeba,31000.0
4629,Female,19.0,1277b08cb40e4abd8cf9d78519e82a56,55000.0
4631,Male,76.0,ddaabc163dc24449b24b391ffc880aa3,53000.0
4632,Female,40.0,8214a0d3138c47ee8397379d15178fd3,54000.0
4633,Male,65.0,fef79a64b82e4a8ebd8f583101c4a85c,83000.0
4634,Male,45.0,dc9be5a796834821a41aaa2393e5a8d9,61000.0
4635,Male,69.0,abc210958d314238bbea0baf7086d613,114000.0
4636,Female,54.0,645bdee43b0f43899320fcb0b427084c,83000.0
4637,Female,65.0,f8d52526c7714472ba97f3e87931bebf,67000.0
4638,Female,39.0,b5416c7b6cc0409eb428aa6f098b4480,66000.0
4639,Female,29.0,0bc7c49f736c4a7fb104595df8c54d74,55000.0
4642,Female,61.0,ef8216e6e8c44ce08c75752c700b1da7,34000.0
4643,Male,54.0,c91761144bce489bac76377c73b4058a,48000.0
4644,Male,72.0,3fce031043224fd49c51a75022d7ace2,45000.0
4645,Male,33.0,67fc25500b6b42fd923318fea3c136cb,44000.0
4646,Male,42.0,779e672dfddc4efa9c9430eda8e1a89b,48000.0
4647,Male,70.0,c89988070f2a4f95b5844f2581256e56,103000.0
4648,Female,38.0,bc0c484263b94b0896f20c5e4fdf3585,51000.0
4649,Female,28.952236035126546,2d3788d960ad4fa6977a4cdbef566199,69000.0
4650,Female,36.0,3a1ba750f9e94800b68427f34027ccd0,43000.0
4651,Female,36.0,96972ee997924865b4c939de10088622,53000.0
4652,Male,51.0,3d1738283537455290b473b991ff557b,81000.0
4653,Male,69.0,ee73e828e4524b0c89a4dac6de392dab,110000.0
4654,Male,63.0,8de31c12e1a84858bb1d18c6c9272a7b,85000.0
4656,Female,59.0,7304181ba38b4c88a224269958564b72,86000.0
4657,Female,50.0,3e73ba9f97144addb9cb17ac324b77ff,63000.0
4658,Female,64.0,382e9ed67d2f4d80b9223d16a5d7344a,59000.0
4659,Female,40.0,bd1e687ace0b4d62aaf516aaec150beb,41000.0
4660,Female,30.0,cd9bac9e8aea4609929a55b9b468c88e,65000.0
4661,Female,61.0,a800c29fef434787846f1816f0aec941,59000.0
4662,Female,25.0,3c765494acae43d48f69cc29794dfa1a,66000.0
